ticket_id,industry,category,priority,sentiment,title,description,created_date,channel,resolution_time_hours
TKT-013106,E-Commerce / Retail,account,medium,positive,Password reset email not arriving,"Clicked 'Forgot Password' 3 times. No reset email arrives. Checked spam.

Thanks,",2025-03-25,mobile,12
TKT-013109,E-Commerce / Retail,billing,medium,neutral,Promo code not applied — order ORD-2178359,I used code WELCOME20 at checkout for order ORD-2178359 but the 53% discount was never deducted. I was charged $602.,2025-11-19,web,96
TKT-013113,E-Commerce / Retail,delivery,high,negative,Wrong item in order ORD-5817353,"To whom it may concern,

I ordered a size L black jacket but received the wrong colour in order ORD-5817353.

Looking forward to your response.",2025-05-02,web,12
TKT-013114,E-Commerce / Retail,account,low,positive,Cannot log in despite correct credentials,"Hello,

I reset my password 10 minutes ago but still get 'Invalid credentials' on 3 devices.",2025-12-25,chat,48
TKT-013120,E-Commerce / Retail,billing,high,negative,Double charge on order ORD-7046357,"Hello,

I was charged twice for order ORD-7046357. Both $211 charges appeared on my bank account on 2026-02-04. Please refund the duplicate. ",2026-02-01,web,2
TKT-013121,E-Commerce / Retail,billing,medium,negative,Partial refund for order ORD-8386304 is short,"Good afternoon,

I returned 3 items from order ORD-8386304 worth $429. The refund I got was only $27. I'm owed $402 more. ",2025-12-21,mobile,12
TKT-013123,E-Commerce / Retail,technical,high,neutral,Checkout form validation loop — address rejected,"Dear support team,

Checkout keeps saying my address is invalid. I've tried 12 times.

Looking forward to your response.",2026-01-21,email,12
TKT-013124,E-Commerce / Retail,billing,high,negative,Wrong amount charged on order ORD-6489362,"Dear support team,

I'm having a serious issue — invoice for order ORD-6489362 shows $499 but the product page listed $473. I was overcharged by $26.",2025-11-23,email,48
TKT-013126,E-Commerce / Retail,delivery,high,neutral,Wrong item in order ORD-9206838,"I ordered a size M black hoodie but received the wrong size in order ORD-9206838.

Regards,",2025-03-27,web,8
TKT-013128,E-Commerce / Retail,technical,medium,positive,Wishlist items disappear after logout,"Hello,

I save items to my wishlist but every time I log out and back in the wishlist is empty.

Please help ASAP.",2025-03-22,email,72
TKT-013129,E-Commerce / Retail,delivery,low,positive,Wrong item in order ORD-1709824,"Dear support team,

I ordered a size M navy hoodie but received the wrong colour in order ORD-1709824.

I expect a quick resolution.",2026-01-26,web,48
TKT-013130,E-Commerce / Retail,billing,high,positive,Price mismatch between cart and final checkout,"Good morning,

Product showed $-35 in cart but jumped to $30 at final checkout. I expected the advertised price.

Looking forward to your response.",2025-12-25,mobile,2
TKT-013131,E-Commerce / Retail,billing,high,negative,Account suspended without notification,"I logged in to find my account suspended. No email, no warning. I have 22 pending orders.",2026-02-08,web,48
TKT-013139,E-Commerce / Retail,account,medium,neutral,Email change request never confirmed,"Hello,

I requested an email change on 2026-02-03. The confirmation never arrived.",2025-11-21,web,72
TKT-013140,E-Commerce / Retail,technical,medium,neutral,Payment page 504 Gateway Timeout,"Hi,

Every time I click 'Proceed to Payment' I get a 504 error after ~30s. Tried Chrome and mobile.",2025-02-13,email,72
TKT-013146,E-Commerce / Retail,billing,high,positive,Price mismatch between cart and final checkout,"Hello,

Product showed $480 in cart but jumped to $515 at final checkout. I expected the advertised price.

I expect a quick resolution.",2025-12-03,mobile,48
TKT-013152,E-Commerce / Retail,account,medium,neutral,Cannot log in despite correct credentials,"Good afternoon,

I reset my password 10 minutes ago but still get 'Invalid credentials' on 4 devices.

I expect a quick resolution.",2026-01-09,web,96
TKT-013153,E-Commerce / Retail,billing,high,negative,Wrong amount charged on order ORD-6112789,"Invoice for order ORD-6112789 shows $750 but the product page listed $711. I was overcharged by $39.

Best,",2025-12-14,web,24
TKT-013154,E-Commerce / Retail,technical,high,neutral,Product images broken on all pages,"Hi,

All images show broken icons on Firefox v118 on Windows 11. Cleared cache.",2026-02-09,web,2
TKT-013159,E-Commerce / Retail,delivery,high,neutral,Package ORD-6992889 delivered to someone else,Delivery photo shows my package left at a different house. My address is clearly on the label.,2025-04-09,chat,24
TKT-013161,E-Commerce / Retail,delivery,low,negative,Damaged item in order ORD-2525695,"Good morning,

The item in order ORD-2525695 arrived with a broken outer box. Product inside is unusable. I have photos. I am very frustrated.

Looking forward to your response.",2025-05-20,mobile,24
TKT-013173,E-Commerce / Retail,billing,medium,negative,Subscription charge I never authorised,"A $55/month charge appeared on my statement. I never signed up for any subscription. Please cancel and refund all 6 months.

Looking forward to your response.",2025-05-26,web,8
TKT-013174,E-Commerce / Retail,delivery,high,positive,Return pickup for ORD-4117034 never scheduled,"Good morning,

I requested a return pickup for order ORD-4117034 on 2026-02-04 but no one has contacted me to arrange it.",2026-01-31,mobile,24
TKT-013176,E-Commerce / Retail,billing,high,negative,Cancelled order ORD-7961578 but still charged,"Dear support team,

I cancelled order ORD-7961578 within 19 minutes of placing it but was still charged $358. 

Looking forward to your response.",2025-08-02,mobile,48
TKT-013178,E-Commerce / Retail,delivery,high,positive,Wrong item in order ORD-3726243,"Good afternoon,

I ordered a size M black jacket but received the wrong colour in order ORD-3726243.

Looking forward to your response.",2026-01-30,email,2
TKT-013182,E-Commerce / Retail,delivery,high,negative,Order ORD-9200869 not delivered on time,"Hey,

I'm having a serious issue — order ORD-9200869 was due 2026-02-10. It is now 3 days late. USPS tracking 1Z2634574832 shows no updates. 

Looking forward to your response.",2025-11-24,email,1
TKT-013187,E-Commerce / Retail,delivery,high,negative,Package ORD-4346712 marked delivered but missing,"Hello,

UPS shows order ORD-4346712 delivered 2026-02-11 but nothing is at my door or with neighbours. Tracking: 1Z7950193951.

Thank you,",2025-08-11,mobile,4
TKT-013188,E-Commerce / Retail,account,low,neutral,Cannot see invoices or download receipts,"'My Invoices' shows a blank page. I need receipts for 8 orders for expenses.

Please help ASAP.",2025-12-24,web,72
TKT-013190,E-Commerce / Retail,technical,high,negative,Checkout form validation loop — address rejected,"Hi,

Checkout keeps saying my address is invalid. I've tried 19 times. This has been going on for too long.

Please help ASAP.",2025-08-19,mobile,4
TKT-013193,E-Commerce / Retail,account,high,positive,Cannot update delivery address — reverts on save,"Good afternoon,

Every time I update my default address it reverts to the old one.

Please help ASAP.",2025-10-22,email,24
TKT-013194,E-Commerce / Retail,billing,medium,positive,Cancelled order ORD-9665368 but still charged,"Good afternoon,

I cancelled order ORD-9665368 within 7 minutes of placing it but was still charged $134.",2025-05-23,email,24
TKT-013199,E-Commerce / Retail,technical,high,neutral,Entire order history disappeared after app update,"To whom it may concern,

After updating to v4.2.0 on 2026-02-09, all 53 past orders are gone.

Thank you,",2025-04-18,mobile,4
TKT-013200,E-Commerce / Retail,delivery,low,negative,Order ORD-8414368 not delivered on time,"Order ORD-8414368 was due 2026-02-11. It is now 3 days late. FedEx tracking 1Z3484255383 shows no updates. This is very urgent.

Please help ASAP.",2025-05-10,mobile,72
TKT-013201,E-Commerce / Retail,account,high,neutral,Cannot see invoices or download receipts,"'My Invoices' shows a blank page. I need receipts for 3 orders for expenses.

I expect a quick resolution.",2025-11-23,web,24
TKT-013203,E-Commerce / Retail,delivery,high,negative,Wrong item in order ORD-9883433,"This is unacceptable — i ordered a size M black hoodie but received the wrong colour in order ORD-9883433.

Looking forward to your response.",2025-07-01,web,12
TKT-013204,E-Commerce / Retail,technical,high,negative,Wishlist items disappear after logout,"Hello,

I save items to my wishlist but every time I log out and back in the wishlist is empty.

Please help ASAP.",2026-01-29,web,8
TKT-013205,E-Commerce / Retail,technical,medium,neutral,Wishlist items disappear after logout,"I save items to my wishlist but every time I log out and back in the wishlist is empty.

Looking forward to your response.",2025-05-26,web,24
TKT-013209,E-Commerce / Retail,account,medium,neutral,Email change request never confirmed,"Good morning,

I requested an email change on 2026-02-04. The confirmation never arrived.

Please help ASAP.",2025-08-09,web,8
TKT-013215,E-Commerce / Retail,delivery,high,negative,Package ORD-5244120 marked delivered but missing,"FedEx shows order ORD-5244120 delivered 2026-02-11 but nothing is at my door or with neighbours. Tracking: 1Z5677845135.

Best,",2025-06-12,email,24
TKT-013219,E-Commerce / Retail,account,medium,negative,Discount vanishes between cart and checkout,"A 30% discount shows correctly in my cart but disappears at checkout. 

Regards,",2026-02-10,mobile,24
TKT-013221,E-Commerce / Retail,delivery,high,negative,Wrong item in order ORD-6298738,"Good afternoon,

I ordered a size M black hoodie but received the wrong size in order ORD-6298738. This has been going on for too long.

Thanks,",2025-06-25,web,12
TKT-013224,E-Commerce / Retail,billing,high,negative,Promo code not applied — order ORD-4700342,"Hi there,

I'm having a serious issue — i used code FLASH30 at checkout for order ORD-4700342 but the 76% discount was never deducted. I was charged $537.

I expect a quick resolution.",2025-11-09,mobile,2
TKT-013229,E-Commerce / Retail,account,medium,neutral,Saved payment card disappears after a day,"Hi,

I've added my Mastercard card 3 times. It vanishes within a day.

Please help ASAP.",2025-03-20,web,96
TKT-013230,E-Commerce / Retail,account,medium,neutral,Email change request never confirmed,"To whom it may concern,

I requested an email change on 2026-02-03. The confirmation never arrived.",2025-10-28,web,48
TKT-013231,E-Commerce / Retail,technical,medium,negative,Payment page 504 Gateway Timeout,"Dear support team,

Every time I click 'Proceed to Payment' I get a 504 error after ~30s. Tried Chrome and mobile.

Regards,",2026-02-04,web,72
TKT-013233,E-Commerce / Retail,billing,high,negative,Subscription charge I never authorised,"Dear support team,

A $44/month charge appeared on my statement. I never signed up for any subscription. Please cancel and refund all 6 months.

Please help ASAP.",2025-08-25,mobile,12
TKT-013234,E-Commerce / Retail,account,low,positive,Cannot see invoices or download receipts,"To whom it may concern,

'My Invoices' shows a blank page. I need receipts for 8 orders for expenses.

I expect a quick resolution.",2025-06-29,mobile,72
TKT-013239,E-Commerce / Retail,billing,high,negative,Partial refund for order ORD-8330480 is short,"Good morning,

I returned 3 items from order ORD-8330480 worth $644. The refund I got was only $20. I'm owed $624 more. This is very urgent.

Regards,",2025-08-13,chat,1
TKT-013240,E-Commerce / Retail,billing,high,positive,Damaged item in order ORD-1166019,"The item in order ORD-1166019 arrived with a broken outer box. Product inside is unusable. I have photos.

Thanks,",2026-02-07,email,4
TKT-013242,E-Commerce / Retail,billing,low,neutral,Refund for order ORD-6268490 not received after 22 days,"I cancelled order ORD-6268490 on 2026-02-05. The $75 refund was promised within 3 business days. Still nothing.

Thanks,",2025-09-21,email,48
TKT-013248,E-Commerce / Retail,delivery,high,negative,Order ORD-7215511 delivered to wrong address,"I can't believe that uSPS shows order ORD-7215511 delivered to wrong street. My correct address is on the confirmation.

Best,",2026-01-15,mobile,48
TKT-013249,E-Commerce / Retail,billing,high,negative,Cancelled order ORD-4971670 but still charged,"I cancelled order ORD-4971670 within 5 minutes of placing it but was still charged $360.

Thanks,",2025-12-07,web,48
TKT-013253,E-Commerce / Retail,account,high,neutral,Email change request never confirmed,"Hi,

I requested an email change on 2026-02-06. The confirmation never arrived.

Looking forward to your response.",2025-05-10,mobile,1
